#EC;PRODUTO;CAMPO;VALOR_STAR;VALOR_SEC;EC_MATRIZ
"1023310640";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023310640"
"1023310640";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023310640"
"1023318684";"10";"FATOR_1";"4.49";"SEM VALOR";"1023318684"
"1023318684";"10";"FATOR_2";"0.00";"SEM VALOR";"1023318684"
"1023318684";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023318684"
"1023318684";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023318684"
"1023318684";"20";"FATOR_1";"4.49";"SEM VALOR";"1023318684"
"1023318684";"20";"FATOR_2";"0.00";"SEM VALOR";"1023318684"
"1023318684";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023318684"
"1023318684";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023318684"
"1023318684";"40";"FATOR_1";"4.49";"SEM VALOR";"1023318684"
"1023318684";"40";"FATOR_2";"0.00";"SEM VALOR";"1023318684"
"1023318684";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023318684"
"1023318684";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023318684"
"1023342143";"10";"FATOR_1";"4.49";"SEM VALOR";"1023342143"
"1023342143";"10";"FATOR_2";"0.00";"SEM VALOR";"1023342143"
"1023342143";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023342143"
"1023342143";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023342143"
"1023342143";"20";"FATOR_1";"4.49";"SEM VALOR";"1023342143"
"1023342143";"20";"FATOR_2";"0.00";"SEM VALOR";"1023342143"
"1023342143";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023342143"
"1023342143";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023342143"
"1023342143";"40";"FATOR_1";"4.49";"SEM VALOR";"1023342143"
"1023342143";"40";"FATOR_2";"0.00";"SEM VALOR";"1023342143"
"1023342143";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023342143"
"1023342143";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023342143"
"1023351045";"10";"FATOR_1";"4.49";"SEM VALOR";"1023351045"
"1023351045";"10";"FATOR_2";"0.00";"SEM VALOR";"1023351045"
"1023351045";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023351045"
"1023351045";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023351045"
"1023351045";"20";"FATOR_1";"4.49";"SEM VALOR";"1023351045"
"1023351045";"20";"FATOR_2";"0.00";"SEM VALOR";"1023351045"
"1023351045";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023351045"
"1023351045";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023351045"
"1023351045";"40";"FATOR_1";"4.49";"SEM VALOR";"1023351045"
"1023351045";"40";"FATOR_2";"0.00";"SEM VALOR";"1023351045"
"1023351045";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023351045"
"1023351045";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023351045"
"1023356772";"10";"FATOR_1";"4.49";"SEM VALOR";"1023356772"
"1023356772";"10";"FATOR_2";"0.00";"SEM VALOR";"1023356772"
"1023356772";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023356772"
"1023356772";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023356772"
"1023356772";"12";"FATOR_1";"2.99";"SEM VALOR";"1023356772"
"1023356772";"12";"FATOR_2";"0.00";"SEM VALOR";"1023356772"
"1023356772";"12";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023356772"
"1023356772";"12";"STATUS_SERVICO";"S";"SEM VALOR";"1023356772"
"1023356772";"20";"FATOR_1";"4.49";"SEM VALOR";"1023356772"
"1023356772";"20";"FATOR_2";"0.00";"SEM VALOR";"1023356772"
"1023356772";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023356772"
"1023356772";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023356772"
"1023356772";"21";"FATOR_1";"2.99";"SEM VALOR";"1023356772"
"1023356772";"21";"FATOR_2";"0.00";"SEM VALOR";"1023356772"
"1023356772";"21";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023356772"
"1023356772";"21";"STATUS_SERVICO";"S";"SEM VALOR";"1023356772"
"1023356772";"40";"FATOR_1";"4.49";"SEM VALOR";"1023356772"
"1023356772";"40";"FATOR_2";"0.00";"SEM VALOR";"1023356772"
"1023356772";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023356772"
"1023356772";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023356772"
"1023356772";"43";"FATOR_1";"2.99";"SEM VALOR";"1023356772"
"1023356772";"43";"FATOR_2";"0.00";"SEM VALOR";"1023356772"
"1023356772";"43";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023356772"
"1023356772";"43";"STATUS_SERVICO";"S";"SEM VALOR";"1023356772"
"1023361288";"10";"FATOR_1";"2.99";"SEM VALOR";"1023361288"
"1023361288";"10";"FATOR_2";"0.00";"SEM VALOR";"1023361288"
"1023361288";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023361288"
"1023361288";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023361288"
"1023361288";"20";"FATOR_1";"2.99";"SEM VALOR";"1023361288"
"1023361288";"20";"FATOR_2";"0.00";"SEM VALOR";"1023361288"
"1023361288";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023361288"
"1023361288";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023361288"
"1023361288";"40";"FATOR_1";"2.99";"SEM VALOR";"1023361288"
"1023361288";"40";"FATOR_2";"0.00";"SEM VALOR";"1023361288"
"1023361288";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023361288"
"1023361288";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023361288"
"1023368100";"10";"FATOR_1";"2.99";"SEM VALOR";"1009832600"
"1023368100";"10";"FATOR_2";"0.00";"SEM VALOR";"1009832600"
"1023368100";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1009832600"
"1023368100";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1009832600"
"1023368100";"20";"FATOR_1";"2.99";"SEM VALOR";"1009832600"
"1023368100";"20";"FATOR_2";"0.00";"SEM VALOR";"1009832600"
"1023368100";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1009832600"
"1023368100";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1009832600"
"1023368100";"40";"FATOR_1";"2.99";"SEM VALOR";"1009832600"
"1023368100";"40";"FATOR_2";"0.00";"SEM VALOR";"1009832600"
"1023368100";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1009832600"
"1023368100";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1009832600"
"1023409116";"10";"FATOR_1";"4.49";"SEM VALOR";"1023409116"
"1023409116";"10";"FATOR_2";"0.00";"SEM VALOR";"1023409116"
"1023409116";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023409116"
"1023409116";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023409116"
"1023409116";"20";"FATOR_1";"4.49";"SEM VALOR";"1023409116"
"1023409116";"20";"FATOR_2";"0.00";"SEM VALOR";"1023409116"
"1023409116";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023409116"
"1023409116";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023409116"
"1023409116";"40";"FATOR_1";"4.49";"SEM VALOR";"1023409116"
"1023409116";"40";"FATOR_2";"0.00";"SEM VALOR";"1023409116"
"1023409116";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023409116"
"1023409116";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023409116"
"1023422740";"10";"FATOR_1";"5.35";"SEM VALOR";"1023422740"
"1023422740";"10";"FATOR_2";"0.00";"SEM VALOR";"1023422740"
"1023422740";"10";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1023422740"
"1023422740";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023422740"
"1023422740";"20";"FATOR_1";"5.35";"SEM VALOR";"1023422740"
"1023422740";"20";"FATOR_2";"0.00";"SEM VALOR";"1023422740"
"1023422740";"20";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1023422740"
"1023422740";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023422740"
"1023422740";"40";"FATOR_1";"5.35";"SEM VALOR";"1023422740"
"1023422740";"40";"FATOR_2";"0.00";"SEM VALOR";"1023422740"
"1023422740";"40";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1023422740"
"1023422740";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023422740"
"1023430832";"10";"FATOR_1";"4.49";"SEM VALOR";"1023430832"
"1023430832";"10";"FATOR_2";"0.00";"SEM VALOR";"1023430832"
"1023430832";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023430832"
"1023430832";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023430832"
"1023430832";"20";"FATOR_1";"4.49";"SEM VALOR";"1023430832"
"1023430832";"20";"FATOR_2";"0.00";"SEM VALOR";"1023430832"
"1023430832";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023430832"
"1023430832";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023430832"
"1023430832";"40";"FATOR_1";"4.49";"SEM VALOR";"1023430832"
"1023430832";"40";"FATOR_2";"0.00";"SEM VALOR";"1023430832"
"1023430832";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023430832"
"1023430832";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023430832"
"1023441087";"10";"FATOR_1";"4.99";"SEM VALOR";"1023441087"
"1023441087";"10";"FATOR_2";"0.00";"SEM VALOR";"1023441087"
"1023441087";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023441087"
"1023441087";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023441087"
"1023441087";"20";"FATOR_1";"4.99";"SEM VALOR";"1023441087"
"1023441087";"20";"FATOR_2";"0.00";"SEM VALOR";"1023441087"
"1023441087";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023441087"
"1023441087";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023441087"
"1023441087";"40";"FATOR_1";"4.99";"SEM VALOR";"1023441087"
"1023441087";"40";"FATOR_2";"0.00";"SEM VALOR";"1023441087"
"1023441087";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023441087"
"1023441087";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023441087"
"1023450914";"10";"FATOR_1";"5.35";"SEM VALOR";"1023450914"
"1023450914";"10";"FATOR_2";"0.00";"SEM VALOR";"1023450914"
"1023450914";"10";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1023450914"
"1023450914";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023450914"
"1023450914";"20";"FATOR_1";"5.35";"SEM VALOR";"1023450914"
"1023450914";"20";"FATOR_2";"0.00";"SEM VALOR";"1023450914"
"1023450914";"20";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1023450914"
"1023450914";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023450914"
"1023450914";"40";"FATOR_1";"5.35";"SEM VALOR";"1023450914"
"1023450914";"40";"FATOR_2";"0.00";"SEM VALOR";"1023450914"
"1023450914";"40";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1023450914"
"1023450914";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023450914"
"1023463498";"10";"FATOR_1";"3.99";"SEM VALOR";"1023463498"
"1023463498";"10";"FATOR_2";"0.00";"SEM VALOR";"1023463498"
"1023463498";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023463498"
"1023463498";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023463498"
"1023463498";"20";"FATOR_1";"3.99";"SEM VALOR";"1023463498"
"1023463498";"20";"FATOR_2";"0.00";"SEM VALOR";"1023463498"
"1023463498";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023463498"
"1023463498";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023463498"
"1023463498";"40";"FATOR_1";"3.99";"SEM VALOR";"1023463498"
"1023463498";"40";"FATOR_2";"0.00";"SEM VALOR";"1023463498"
"1023463498";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023463498"
"1023463498";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023463498"
"1023498550";"10";"FATOR_1";"5.13";"SEM VALOR";"1023498550"
"1023498550";"10";"FATOR_2";"0.00";"SEM VALOR";"1023498550"
"1023498550";"10";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1023498550"
"1023498550";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023498550"
"1023498550";"20";"FATOR_1";"5.13";"SEM VALOR";"1023498550"
"1023498550";"20";"FATOR_2";"0.00";"SEM VALOR";"1023498550"
"1023498550";"20";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1023498550"
"1023498550";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023498550"
"1023498550";"40";"FATOR_1";"5.13";"SEM VALOR";"1023498550"
"1023498550";"40";"FATOR_2";"0.00";"SEM VALOR";"1023498550"
"1023498550";"40";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1023498550"
"1023498550";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023498550"
"1023505050";"10";"FATOR_1";"5.35";"SEM VALOR";"1023505050"
"1023505050";"10";"FATOR_2";"0.00";"SEM VALOR";"1023505050"
"1023505050";"10";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1023505050"
"1023505050";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023505050"
"1023505050";"20";"FATOR_1";"5.35";"SEM VALOR";"1023505050"
"1023505050";"20";"FATOR_2";"0.00";"SEM VALOR";"1023505050"
"1023505050";"20";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1023505050"
"1023505050";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023505050"
"1023505050";"40";"FATOR_1";"5.35";"SEM VALOR";"1023505050"
"1023505050";"40";"FATOR_2";"0.00";"SEM VALOR";"1023505050"
"1023505050";"40";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1023505050"
"1023505050";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023505050"
"1023510267";"10";"FATOR_1";"4.49";"SEM VALOR";"1023510267"
"1023510267";"10";"FATOR_2";"0.00";"SEM VALOR";"1023510267"
"1023510267";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023510267"
"1023510267";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023510267"
"1023510267";"20";"FATOR_1";"4.49";"SEM VALOR";"1023510267"
"1023510267";"20";"FATOR_2";"0.00";"SEM VALOR";"1023510267"
"1023510267";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023510267"
"1023510267";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023510267"
"1023510267";"40";"FATOR_1";"4.49";"SEM VALOR";"1023510267"
"1023510267";"40";"FATOR_2";"0.00";"SEM VALOR";"1023510267"
"1023510267";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023510267"
"1023510267";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023510267"
"1023516850";"10";"FATOR_1";"2.99";"SEM VALOR";"1023516850"
"1023516850";"10";"FATOR_2";"0.00";"SEM VALOR";"1023516850"
"1023516850";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023516850"
"1023516850";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023516850"
"1023516850";"20";"FATOR_1";"2.99";"SEM VALOR";"1023516850"
"1023516850";"20";"FATOR_2";"0.00";"SEM VALOR";"1023516850"
"1023516850";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023516850"
"1023516850";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023516850"
"1023516850";"40";"FATOR_1";"2.99";"SEM VALOR";"1023516850"
"1023516850";"40";"FATOR_2";"0.00";"SEM VALOR";"1023516850"
"1023516850";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023516850"
"1023516850";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023516850"
"1023523601";"10";"FATOR_1";"3.99";"SEM VALOR";"1023523601"
"1023523601";"10";"FATOR_2";"0.00";"SEM VALOR";"1023523601"
"1023523601";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023523601"
"1023523601";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023523601"
"1023523601";"20";"FATOR_1";"3.99";"SEM VALOR";"1023523601"
"1023523601";"20";"FATOR_2";"0.00";"SEM VALOR";"1023523601"
"1023523601";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023523601"
"1023523601";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023523601"
"1023523601";"40";"FATOR_1";"3.99";"SEM VALOR";"1023523601"
"1023523601";"40";"FATOR_2";"0.00";"SEM VALOR";"1023523601"
"1023523601";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023523601"
"1023523601";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023523601"
"1023538781";"10";"FATOR_1";"4.49";"SEM VALOR";"1023538781"
"1023538781";"10";"FATOR_2";"0.00";"SEM VALOR";"1023538781"
"1023538781";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023538781"
"1023538781";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023538781"
"1023538781";"20";"FATOR_1";"4.49";"SEM VALOR";"1023538781"
"1023538781";"20";"FATOR_2";"0.00";"SEM VALOR";"1023538781"
"1023538781";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023538781"
"1023538781";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023538781"
"1023538781";"40";"FATOR_1";"4.49";"SEM VALOR";"1023538781"
"1023538781";"40";"FATOR_2";"0.00";"SEM VALOR";"1023538781"
"1023538781";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023538781"
"1023538781";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023538781"
"1023540867";"10";"FATOR_1";"2.89";"SEM VALOR";"1023540867"
"1023540867";"10";"FATOR_2";"0.00";"SEM VALOR";"1023540867"
"1023540867";"10";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1023540867"
"1023540867";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023540867"
"1023540867";"20";"FATOR_1";"2.89";"SEM VALOR";"1023540867"
"1023540867";"20";"FATOR_2";"0.00";"SEM VALOR";"1023540867"
"1023540867";"20";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1023540867"
"1023540867";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023540867"
"1023540867";"40";"FATOR_1";"2.89";"SEM VALOR";"1023540867"
"1023540867";"40";"FATOR_2";"0.00";"SEM VALOR";"1023540867"
"1023540867";"40";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1023540867"
"1023540867";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023540867"
"1023544684";"10";"FATOR_1";"9.98";"6.99";"1023544684"
"1023544684";"20";"FATOR_1";"9.98";"6.99";"1023544684"
"1023544684";"40";"FATOR_1";"9.98";"6.99";"1023544684"
"1023561856";"10";"FATOR_1";"5.16";"2.95";"1023561856"
"1023561856";"20";"FATOR_1";"5.16";"2.95";"1023561856"
"1023561856";"40";"FATOR_1";"5.16";"2.95";"1023561856"
"1023582918";"10";"FATOR_1";"2.99";"SEM VALOR";"1023582918"
"1023582918";"10";"FATOR_2";"0.00";"SEM VALOR";"1023582918"
"1023582918";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023582918"
"1023582918";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023582918"
"1023582918";"20";"FATOR_1";"2.99";"SEM VALOR";"1023582918"
"1023582918";"20";"FATOR_2";"0.00";"SEM VALOR";"1023582918"
"1023582918";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023582918"
"1023582918";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023582918"
"1023582918";"40";"FATOR_1";"2.99";"SEM VALOR";"1023582918"
"1023582918";"40";"FATOR_2";"0.00";"SEM VALOR";"1023582918"
"1023582918";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023582918"
"1023582918";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023582918"
"1023592174";"10";"FATOR_1";"2.99";"SEM VALOR";"1023592174"
"1023592174";"10";"FATOR_2";"0.00";"SEM VALOR";"1023592174"
"1023592174";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023592174"
"1023592174";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023592174"
"1023592174";"20";"FATOR_1";"2.99";"SEM VALOR";"1023592174"
"1023592174";"20";"FATOR_2";"0.00";"SEM VALOR";"1023592174"
"1023592174";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023592174"
"1023592174";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023592174"
"1023592174";"40";"FATOR_1";"2.99";"SEM VALOR";"1023592174"
"1023592174";"40";"FATOR_2";"0.00";"SEM VALOR";"1023592174"
"1023592174";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023592174"
"1023592174";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023592174"
"1023606280";"10";"FATOR_1";"4.49";"SEM VALOR";"1023606280"
"1023606280";"10";"FATOR_2";"0.00";"SEM VALOR";"1023606280"
"1023606280";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023606280"
"1023606280";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023606280"
"1023606280";"20";"FATOR_1";"4.49";"SEM VALOR";"1023606280"
"1023606280";"20";"FATOR_2";"0.00";"SEM VALOR";"1023606280"
"1023606280";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023606280"
"1023606280";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023606280"
"1023606280";"40";"FATOR_1";"4.49";"SEM VALOR";"1023606280"
"1023606280";"40";"FATOR_2";"0.00";"SEM VALOR";"1023606280"
"1023606280";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023606280"
"1023606280";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023606280"
"1023643887";"10";"FATOR_1";"3.99";"SEM VALOR";"1023643887"
"1023643887";"10";"FATOR_2";"0.00";"SEM VALOR";"1023643887"
"1023643887";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023643887"
"1023643887";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023643887"
"1023643887";"20";"FATOR_1";"3.99";"SEM VALOR";"1023643887"
"1023643887";"20";"FATOR_2";"0.00";"SEM VALOR";"1023643887"
"1023643887";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023643887"
"1023643887";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023643887"
"1023643887";"40";"FATOR_1";"3.99";"SEM VALOR";"1023643887"
"1023643887";"40";"FATOR_2";"0.00";"SEM VALOR";"1023643887"
"1023643887";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023643887"
"1023643887";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023643887"
"1023648285";"10";"FATOR_1";"5.16";"SEM VALOR";"1023648285"
"1023648285";"10";"FATOR_2";"0.00";"SEM VALOR";"1023648285"
"1023648285";"10";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1023648285"
"1023648285";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023648285"
"1023648285";"20";"FATOR_1";"5.16";"SEM VALOR";"1023648285"
"1023648285";"20";"FATOR_2";"0.00";"SEM VALOR";"1023648285"
"1023648285";"20";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1023648285"
"1023648285";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023648285"
"1023648285";"40";"FATOR_1";"5.16";"SEM VALOR";"1023648285"
"1023648285";"40";"FATOR_2";"0.00";"SEM VALOR";"1023648285"
"1023648285";"40";"PRAZO_LIQUIDACAO_FLEX";"2";"0";"1023648285"
"1023648285";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023648285"
"1023664132";"10";"FATOR_1";"4.49";"SEM VALOR";"1023664132"
"1023664132";"10";"FATOR_2";"0.00";"SEM VALOR";"1023664132"
"1023664132";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023664132"
"1023664132";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023664132"
"1023664132";"20";"FATOR_1";"4.49";"SEM VALOR";"1023664132"
"1023664132";"20";"FATOR_2";"0.00";"SEM VALOR";"1023664132"
"1023664132";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023664132"
"1023664132";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023664132"
"1023664132";"40";"FATOR_1";"4.49";"SEM VALOR";"1023664132"
"1023664132";"40";"FATOR_2";"0.00";"SEM VALOR";"1023664132"
"1023664132";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023664132"
"1023664132";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023664132"
"1023707222";"10";"FATOR_1";"4.49";"SEM VALOR";"1023707222"
"1023707222";"10";"FATOR_2";"0.00";"SEM VALOR";"1023707222"
"1023707222";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023707222"
"1023707222";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023707222"
"1023707222";"20";"FATOR_1";"4.49";"SEM VALOR";"1023707222"
"1023707222";"20";"FATOR_2";"0.00";"SEM VALOR";"1023707222"
"1023707222";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023707222"
"1023707222";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023707222"
"1023707222";"40";"FATOR_1";"4.49";"SEM VALOR";"1023707222"
"1023707222";"40";"FATOR_2";"0.00";"SEM VALOR";"1023707222"
"1023707222";"40";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023707222"
"1023707222";"40";"STATUS_SERVICO";"S";"SEM VALOR";"1023707222"
"1023766539";"10";"FATOR_1";"3.99";"SEM VALOR";"1023766539"
"1023766539";"10";"FATOR_2";"0.00";"SEM VALOR";"1023766539"
"1023766539";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023766539"
"1023766539";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023766539"
"1023766539";"20";"FATOR_1";"3.99";"SEM VALOR";"1023766539"
"1023766539";"20";"FATOR_2";"0.00";"SEM VALOR";"1023766539"
"1023766539";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023766539"
"1023766539";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023766539"
"1023778510";"10";"FATOR_1";"2.99";"SEM VALOR";"1023778510"
"1023778510";"10";"FATOR_2";"0.00";"SEM VALOR";"1023778510"
"1023778510";"10";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023778510"
"1023778510";"10";"STATUS_SERVICO";"S";"SEM VALOR";"1023778510"
"1023778510";"20";"FATOR_1";"2.99";"SEM VALOR";"1023778510"
"1023778510";"20";"FATOR_2";"0.00";"SEM VALOR";"1023778510"
"1023778510";"20";"PRAZO_LIQUIDACAO_FLEX";"5";"0";"1023778510"
"1023778510";"20";"STATUS_SERVICO";"S";"SEM VALOR";"1023778510"
"1023778510";"40";"FATOR_1";"2.99";"SEM VALOR";"1023778510"
